0DE2CE25-446A-45A7-BFC9-37DA26344B37,EfiPeiDeviceRecoveryModulePpi
0E1D2972-65AF-4AC1-BFA3-CEF4AB0C38FE,EfiCapsuleCrash
0E205C8A-8586-4DEC-9F5C-4F9E394AEFE8,UefiShellCEntryLib
0E84FC69-29CC-4C6D-92AC-6D476921850F,UpdateDriverDxe
0E8C545B-A2EE-470D-8E26-BDA1A13C0AA3,LastEnumLang
0EB84DA1-267A-40B4-8347-1F48694C8B47,PeCoffExtraActionLibNull
0ECC666B-4662-47F9-9DD5-D096FF7DA49E,PeiSecPerformancePpi
0EDC9494-2743-4BA5-8818-0AEF5213F188,EfiExtendedSalCacheServicesProtocol
0EF98D3A-3E33-497A-A401-77BE3EB74F38,EfiAcpiS3Context
0EFC6282-F1E5-469A-8A70-194A8761F9AA,XenAcpiPlatformDxe
0F0B1735-87A0-4193-B266-538C38AF48CE,EfiIfrTiano
0F2A0816-D319-4EE7-A6B8-D58524E4428F,NullDmaLib
0F6499B1-E9AD-493D-B9C2-2F90815C6CBC,EfiPhysicalPresence
0F7EC77A-1EE1-400F-A99D-7CBD1FEB181E,PcatPciRootBridge
0F99E33C-CA0C-4AA2-887D-B57EC9050278,SaveMemoryConfig
0F9D89E8-9259-4F76-A5AF-0C89E34023DF,EfiFirmwareContentsSigned
0FAAECB1-226E-4782-AACE-7DB9BCBF4DAF,EfiFtp4ServiceBindingProtocol
0FB7C852-ADCA-4853-8D0F-FBA71B1CE11A,EfiFormBrowserCompatibilityProtocol
0FC9013A-0568-4BA9-9B7E-C9C390A6609B,EfiLegacyRegionProtocol
0FD96974-23AA-4CDC-B9CB-98D17750322A,EfiHiiStringProtocol
0FDB764B-E669-4C69-83AC-5EDD99A2711E,ReadOnlyVariableOnReadOnlyVariable2Thunk
0FFBCE19-324C-4690-A009-98C6AE2EB186,RecoveryOnFatUsbDisk
0FFBCE19-324C-4690-A009-98C6AE2EB186,PeiCapsuleOnFatUsbDisk
100C2CFA-B586-4198-9B4C-1683D195B1DA,MMC
100C2CFA-B586-4198-9B4C-1683D195B1DA,MMCHS
102287B4-6B12-4D41-91E1-EBEE1F3AA614,UefiDebugLibDebugPortProtocol
105FF0EA-A0C0-48A8-B8F7-E8B4D62A1019,FmpAuthenticationLibRsa2048Sha256
106C877F-C2BA-4C46-876C-BDFE6171CD7E,DebugCommunicationLibUsb3Pei
107A772B-D5E1-11D4-9A46-0090273FC14D,EfiDriverConfigurationProtocol
107A772C-D5E1-11D4-9A46-0090273FC14D,EfiComponentNameProtocol
10952220-AA32-11DF-A438-0002A5D5C51B,PL35xSmc
109D5FC6-56E6-481A-88EF-0CB828FBE0F6,EdkiiSystemCapsuleLib
10BA6BBE-A97E-41C3-9A07-607AD9BD60E5,EfiVlv2Variable
10E26DF1-8775-4EE1-B50A-3AE82893703A,SeCfTPMPpi
113B2126-FC8A-11E3-BD6C-B8E8562CBAFA,EfiBootManagerPolicyConnectAll
114B7105-6CC9-453C-BADC-16DF227BB4EF,TrEESmm
114DA5EF-2CF1-4E12-9BBB-C470B55205D9,EfiAdapterInfoSanMacAddress
1156EFC6-EA32-4396-B5D5-26932E83C313,EfiSpiProtocol
11A6EDF6-A9BE-426D-A6CC-B22FE51D9224,PciHotPlugInitDxe
11B34006-D85B-4D0A-A290-D5A571310EF7,PcdProtocol
11D92DFB-3CA9-4F93-BA2E-4780ED3E03B5,VirtioBlkDxe
11FBFDFB-10D2-43E6-B5B1-B4386EDCCB9A,EfiSeCRcInfoProtocol
1206F7CA-A475-4624-A83E-E6FC9BB38E49,SmmControl2Dxe
123DD843-57C9-4158-8418-CE68B3944CE7,BaseCacheMaintenanceLib
1259F60D-B754-468E-A789-4DB85D55E87E,EfiSwapAddressRangeProtocol
125F2DE1-FB85-440C-A54C-4D99358A8D38,EfiAcpiS3SaveProtocol
128FB770-5E79-4176-9E51-9BB268A17DD1,PciHostBridgeDxe
12F38E73-B34D-4559-99E5-AE2DCD002156,BaseFspWrapperPlatformLibSample
1305A712-33A6-4FA7-BA59-AEAC3362931A,PlatformFspLib
13173319-B270-4669-8592-3BB2B31E9E29,ArmVirtPL031FdtClientLib
1317F0D5-7842-475C-B1CA-6EDC20DCBE7D,HashLibTpm2
1388066E-3A57-4EFA-98F3-C12F3A958A29,EfiPeiSecurityPpi
1390954D-DA95-4227-9328-7282C217DAA8,EfiSmmBaseProtocol
13A3F0F6-264A-3EF0-F2E0-DEC512342F34,EfiPcdProtocol
13AC6DD0-73D0-11D4-B06B-00AA00BD6DE7,EbcDxe
13AC6DD1-73D0-11D4-B06B-00AA00BD6DE7,EfiEbcProtocol
13FA7698-C831-49C7-87EA-8F43FCC25196,EfiEventVirtualAddressChange
140E8004-16E1-4DE1-A352-C6EF51110ECF,ArmSmcLibNull
1410C6AC-9F4B-495B-9C23-8A5AEB0165E9,SmmSwDispatch2OnSmmSwDispatchThunk
143B5044-7C1B-4904-9778-EA16F1F3D554,PlatformBdsLib
143B7632-B81B-4CB7-ABD3-B625A5B9BFFE,EfiExtScsiPassThruProtocol
14610837-4E97-4427-96E0-21D9B2956996,EsalVariableDxeSal
1484EBE8-2681-45F1-A2E5-12ECAD893B62,ArmJunoDxe
14982A4F-B0ED-45B8-A811-5A7A9BC232DF,EfiHiiKeyBoardLayout
14A7C46F-BC02-4047-9F18-A5D725D8BD19,EfiDFUResult
14FC52BE-01DC-426C-91AE-A23C3E220AE8,EfiSmmSxDispatchProtocol
14FF38A8-ACBA-4228-A7D7-A73260C7559B,PiSmmStatusCodeOnFrameworkSmmStatusCodeThunk
151C8EAE-7F2C-472C-9E54-9828194F6A88,EfiDiskIo2Protocol
15344673-D365-4BE2-8513-1497CC07611D,PchPlatformPolicyPpi
1547B4F3-3E8A-4FEF-81C8-328ED647AB1A,Csm16
154CAB4A-52B5-46CD-99C3-4368ABBACFFD,Metronome
15853D7C-3DDF-43E0-A1CB-EBF85B8F872C,EfiDeferredImageLoadProtocol
158DC712-F15A-44DC-93BB-1675045BE066,HashLibBaseCryptoRouterDxe
158DEF5A-F656-419C-B027-7A3192C079D2,ShellVariable
15B26F43-A389-4BAE-BDE3-4BB0719B7D4F,SerialPortLib
15C5E761-58D8-461A-9173-CAB020916264,VgaMiniPort
16036A73-E8EF-46D0-953C-9B8E96527D13,Reset
161BE597-E9C5-49DB-AE50-C462AB54EEDA,PowerManagementAcpiTableStorage
161BE597-E9C5-49DB-AE50-C462AB54EEDA,PowerManagementAcpiTables2
1682FE44-BD7A-4407-B7C7-DCA37CA3922D,EfiTlsConfigurationProtocol
168D1A6E-F4A5-448A-9E95-795661BB3067,ArmPciCpuIo2Dxe
16958446-19B7-480B-B047-7485AD3F716D,FdtHob
16AD4FE0-B5B1-11DF-8CBF-0002A5D5C51B,PL310L2Cache
16C8A6D0-FE8A-4082-A208-CF89C4290433,UefiSystemTableInfo
170E13C0-BF1B-4218-871D-2ABDC6F887BC,EfiOEMBadgingProtocol
171E9188-31D3-40F5-B10C-539B2DB940CD,EfiShellPkgTokenSpace
17851FBF-45C4-4FF7-A2A0-C3B12D63C27E,SdBlockIoPei
17985E6F-E778-4D94-AEFA-C5DD2B77E186,QemuFwCfgAcpiPlatform
17A0A3D7-C0A5-4635-BBD5-072187DFE2EE,EmbeddedGpioProtocol
17CA9B37-5BAB-492C-A09C-7121FBE34CE6,LockBoxBaseLib
17EE496A-D8E4-4B9A-94D1-CE8272300850,EfiPeiBootInRecoveryModePpi
183BB3E1-A1E5-4445-8AC9-0E83B6547E0E,CpuFeaturesPei
18A031AB-B443-4D1A-A5C0-0C09261E9F71,EfiDriverBindingProtocol
18A3C6DC-5EEA-48C8-A1C1-B53389F98999,EfiSmmSwDispatch2Protocol
199C1EF0-6400-41C5-B0A4-FFBF219DCBAE,QuarkPlatformTokenSpace
19BE1E4B-1A9A-44C1-8F12-32DD0470516A,DxeRuntimeCapsuleLib
19CB87AB-2CB9-4665-8360-DDCF6054F79D,EfiPciHotPlugRequestProtocol
19CBBB97-FF61-45FF-8C3F-DFA66DD118C8,UefiRuntimeServicesTableLib
19D17940-BA8D-4FA7-A704-F33D9FAFAB9D,LibStringlist
19DF145A-B1D4-453F-8507-38816676D7F6,AtaBusDxe
19E3BBBA-BEB1-43E8-B32D-9ACBB22C7639,BasePostCodeLibDebug
1A1241E6-8F19-41A9-BC0E-E8EF39E06546,EfiHiiImageExProtocol
1A1E4886-9517-440E-9FDE-3BE44CEE2136,CpuDxe
1A20BE1F-33AD-450C-B49A-7123FCA8B7F9,ArmCacheMaintenanceLib
1A36E4E7-FAB6-476A-8E75-695A0576FDD7,EfiPeiDecompressPpi
1A6853C8-F362-4F68-A77E-0B304A194C05,UseSocketDxe
1A7E4468-2F55-4A56-903C-01265EB7622B,TcpDxe
1A819E49-D8EE-48CB-9A9C-0AA0D2810A38,DxePchPolicyUpdateProtocol
1B0FB9BF-699D-4FDD-A7C3-2546681BF63B,EfiWiFi2Protocol
1B1183FA-1823-46A7-8872-9C578755409D,EfiSmmPowerButtonDispatch2Protocol
1B25AF84-1EA8-4B52-894E-BFA6880B97FF,PcAtSerialPortLib
1B45CC0A-156A-428A-AF62-49864DA0E6E6,PeiAprioriFileName
1BA0062E-C779-4582-8566-336AE8F78F09,EfiFirmwareVolumeTopFile
1BA0062E-C779-4582-8566-336AE8F78F09,FspSecCore
1BA0062E-C779-4582-8566-336AE8F78F09,FspWrapperSecCore
1BA0062E-C779-4582-8566-336AE8F78F09,ResetVector
1BA0062E-C779-4582-8566-336AE8F78F09,SecCore
1BB737EF-427A-4144-8B3B-B76EF38515E6,SdMmcPciHcPei
1BF06AEA-5BEC-4A8D-9576-749B09562D30,ProcessorProducer
1C0C34F6-D380-41FA-A049-8AD06C1A66AA,EfiEdidDiscoveredProtocol
1C178237-6897-459E-9D36-67CE8EF94F76,EfiKmsFormatMd5sha128
1C747F6B-0A58-49AE-8EA3-0327A4FA10E3,PeiServicesTablePointerLib
1C8B7F78-1699-40E6-AF33-9B995D16B043,PiSmmCommunicationPei
1CBED347-7DE6-BC48-AC68-3758598124D2,PeiEmuPeCoffGetEntryPointLib
1CF3F8B3-C5B1-49A2-AA59-5EEF92FFA63C,EfiIa32X64ErrorTypeBusCheck
1D202CAB-C8AB-4D5C-94F7-3CFCC0D3D335,EfiSmmCpuServiceProtocol
1D3DE7F0-0807-424F-AA69-11A54E19A46F,EfiAtaPassThruProtocol
1D3E9CB8-43AF-490B-830A-3516AA532047,EdkiiFaultTolerantWrite
1D564EC9-9373-49A4-9E3F-E4D7B9974C84,DxeDebugPrintErrorLevelLib
1D57B5D5-BAB4-4D2B-B7EB-0EB41D7B189C,LibGlob
1D677A58-C753-4AF1-B552-EFE142DF8F57,QemuBootOrderLib
1D6F730F-5A55-4078-869B-E0A18324BDC8,TemplateSec
1D85CD7F-F43D-11D2-9A0C-0090273FC14D,EfiUnicodeCollationProtocol
1DA97072-BDDC-4B30-99F1-72A0B56FFF2A,EfiMonotonicCounterArchProtocol
1DB29AE0-9DCB-43BC-8D87-5DA14964DDE2,EfiUserInfoAccessSetupNormal
1DCFF17C-AA53-4B78-B234-864027555035,LibUefi
1DD1D619-F9B8-463E-8681-D1DC7C07B72C,EdkiiNonDiscoverableSdhciDevice
1DE0B8C2-FFB6-4BDF-97F5-0FFB33979038,BaseReportStatusCodeLibNull
1DF18DA0-A18B-11DF-8C3A-0002A5D5C51B,SataSiI3132
1E2ACC41-E26A-483D-AFC7-A056C34E087B,EfiPlatformInfo
1E2ED096-30E2-4254-BD89-863BBEF82325,EfiTcg2FinalEventsTable
1E43298F-3478-41A7-B577-86064635C728,OptionRomPkgTokenSpace
1E5668E2-8481-11D4-BCF1-0080C73C8881,EfiVariableArchProtocol
1E93E633-D65A-459E-AB84-93D9EC266D18,EfiTapeIoProtocol
1EA81BEC-F01A-4D98-A201-4A61CE2FC022,PerformanceExProtocol
1EBE57F5-BE42-45F0-A1F9-FA3DC633910B,PeiCrc32GuidedSectionExtractLib
1EBE5AB9-2129-49E7-84D7-EEB9FCE5DEDD,EfiEmmcCardInfoProtocol
1EC0EFC9-C93A-4B62-9B27-C059ABD80E92,VlvPlatformInitDxe
1EC0F53A-FDE0-4576-8F25-7A1A410F58EB,StatusCodePei
1EDD13E6-D0CD-4432-A692-FF65C9B4F039,SmmPerformanceLib
1EEA2BFE-01CB-40CC-A34E-CB224C800AA2,Tpm2DeviceLibSeC
1F18C5B3-29ED-4D9E-A504-6D978E7ED569,QncS3CodeInLockBox
1F2CCB4F-D817-404E-98E7-80E4851FB33E,GdbStub
1F2D63E1-FEBD-4DC7-9CC5-BA2B1CEF9C5B,FileExploreFormSet
1F3A3278-82EB-4C0D-86F1-5BCDA5846CB2,PrePiHobLib
1F3A3278-82EB-4C0D-86F1-5BCDA5846CB2,PrePiLib
1F4C6F90-B06B-48D8-A201-BAE5F1CD7D56,EfiPeiStallPpi
1F73B18D-4630-43C1-A1DE-6F80855D7DA4,EfiFormBrowserExProtocol
1F73B18D-4630-43C1-A1DE-6F80855D7DA4,EdkiiFormBrowserExProtocol
1F78349D-7FBA-4686-8098-FA017EDA35FB,ArmShellCmdRunAxf
1FA1F39E-FEFF-4AAE-BD7B-38A070A3B609,PartitionDxe
1FA4DAFE-FA5D-4D75-BEA6-5863862C520A,TcgConfigDxe
1FBD2960-4130-41E5-94AC-D2CF037FB37C,EfiAdapterInfoNetworkBoot
1FDAABB0-AB7D-480C-91FF-428DC1546F3A,RTSMArmVExpressSecLib
202A2922-8C27-4943-9855-26180BF9F113,VariableInfo
202A2B0E-9A31-4812-B291-8747DF152439,Ps2MouseDxe
20830080-CC28-4169-9836-7F42B8D0C8C9,GraphicsOutputDxe
2119BBD7-9432-4F47-B5E2-5C4EA31B6BDC,DxeIpl
21429B90-5F67-4E93-AF55-1D314D646E12,MemoryProfileInfo
2145F72F-E6F1-4440-A828-59DC9AAB5F89,EmmcDxe
215FDD18-BD50-4FEB-890B-58CA0B4739E9,EfiSioProtocol
21CCF0B7-246B-412C-A334-0B65A07B28DF,SmmBaseOnSmmBase2Thunk
21F302AD-6E94-471B-84BC-B14800403A1D,EfiSmmCpuSaveStateProtocol
21FF1FEE-D33A-4FCE-A65E-955EA3C41F40,QNCMemoryInitPpi
220E73B6-6BDB-4413-8405-B974B108619A,EfiFirmwareVolume2Protocol
22198FD5-4835-4842-BF31-EB957C7DD70D,GetNetByAddr
222C386D-5ABC-4FB4-B124-FBB82488ACF4,PlatformPei
22597239-6107-DF44-AD3F-5F053E92222E,EmuSnpDxe
228F344D-B3DE-43BB-A4D7-EA200B1B1482,EfiSmMonitorInitProtocol
229832D3-7A30-4B36-B827-F40CB7D45436,EfiPeiStatusCodePpi
22DC2B60-FE40-42AC-B01F-3AB1FAD9AAD8,EmuVariableFvbRuntimeDxe
22EA234F-E72A-11E4-91F9-28D2447C4829,HttpUtilitiesDxe
233C2592-1CEC-494A-A097-15DC96379777,FwVolDxe
2354D320-3EB3-4C81-99F4-CC4AE143463E,EfiEdkCompatibilityPkgTokenSpace
2366C20F-E15A-11E3-8BF1-E4115B28BC50,HttpDxe
23A089B3-EED5-4AC5-B2AB-43E3298C2343,VariableSmm
23A464AD-CB83-48B8-94AB-1A6FEFCFE522,EfiSioPpi
23AF9A54-3D7C-444D-8318-E9CF752DA349,DxeNt32PeCoffExtraActionLib
23EED05D-1B93-4A1A-8E1B-931D69E37952,Omap35xxBoardInterruptDxe
240612B5-A063-11D4-9A3A-0090273FC14D,IsaBusDxe
240612B7-A063-11D4-9A3A-0090273FC14D,UsbBusDxe
243D3E8C-2780-4A25-9693-A410475BFCEC,FrameBufferBltLib
24486226-F8C2-41F5-B9DD-783E9E56DEA0,EfiMmioDeviceProtocol
245DCA21-FB7B-11D3-8F01-00A0C969723B,EfiPxeBaseCodeCallbackProtocol
2480271C-09C6-4F36-AD75-5E1390BD9929,QNCSmmDispatcher
24A2D66F-EEDD-4086-9042-F26E4797EE69,RootBridgesConnectedEventGroup
24B09ABE-4E47-481C-A9AD-CEF12C392327,Omap35xxTokenSpace
24B9D62C-5A36-417B-94B6-38DBAEA90DCF,AcpiLib
24C5DC2F-53E2-40CA-9ED6-A5D9A49F463B,EfiHashAlgorithmSha1NoPad
24C6F3E2-6ACD-436B-A604-56A5CF742A55,BaseFspPlatformInfoLibSample
24E70042-D5C5-4260-8C39-0AD3AA32E93D,EfiSmmEndOfDxeProtocol
25462CDA-221F-47DF-AC1D-259CFAA4E326,DtPlatformDefaultDtbFile
254901AD-7DB7-45F8-93C8-93D579398D9F,PeiPciSegmentLibPciCfg2
25566B03-B577-4CBF-958C-ED663EA24380,EfiSmmGpiDispatch2Protocol
25A4FD4A-9703-4BA9-A190-B7C84EFB3E57,FdtVariable
25F200AA-D3CB-470A-BF51-E7D162D22E6F,ShellDebug1Hii
268F33A9-CCCD-48BE-8817-86053AC32ED6,PeiSmmAccessPpi
26BACCB1-6F42-11D4-BCE7-0080C73C8881,EfiCpuArchProtocol
26BACCB2-6F42-11D4-BCE7-0080C73C8881,EfiMetronomeArchProtocol
26BACCB3-6F42-11D4-BCE7-0080C73C8881,EfiTimerArchProtocol
26CC0FAD-BEB3-478A-91B2-0C188F726198,EfiPeiVirtualBlockIo2Ppi
26EEB3DE-B689-492E-80F0-BE8BD7DA4BA7,EfiSmmConfigurationProtocolGuid
26FDEB7E-B8AF-4CCF-AA97-02633CE48CA7,EfiProcessorSubClass
271F1343-20D6-4E14-9B62-3C0297F56F07,SmmPowerManagement
274F0C8F-9E57-41D8-9966-29CCD48D31C2,SmmAccess
2755590C-6F3C-42FA-9EA4-A3BA543CDA25,EfiDebugSupportProtocol
27ABF055-B1B8-4C26-8048-748F37BAA2DF,EfiEventExitBootServices
